id_anon,cluster
11152044502,5
11152044503,5
10020004402,5
10020010305,5
10020012803,8
10020013303,8
10020016402,5
10020018202,2
10020019303,0
10020019304,4
10020020705,1
10020022403,6
10020022602,9
10020022603,4
10404018702,5
10404021205,8
10404024004,0
10404025404,3
10404025405,8
10404028503,5
10404033404,3
10404033505,0
10404034706,7
10404036807,4
10404050707,5
11179004304,5
11179004305,2
11179011303,9
11179015805,3
11179017104,5
11179030403,5
11179036904,7
11179038603,5
11179041503,8
11179041504,8
11179043907,0
11179044103,4
10897033705,8
11026003204,9
11026006604,8
11026007205,5
11026009305,5
11026009603,5
11026030305,9
11026030306,2
11026030403,5
11026030404,2
11026031704,1
11026034606,0
11026034607,4
11026037005,8
11026037006,8
11145008004,8
11145018803,9
11145027502,1
10398002202,8
10398002204,8
10398003003,8
10398061002,5
10398083004,8
10398084503,8
10398084802,3
10398086503,8
10398086504,8
10398092602,8
10398092603,8
10398101004,4
10398101302,5
11197000202,9
11197001405,4
11197002203,6
11197010303,3
11197013904,1
11197015003,7
11197023803,8
11197024703,5
11197027005,8
11197027506,4
11322003705,9
11322003706,4
11322008003,7
11322010803,5
11322018907,1
11322021104,1
11322069502,4
11322070405,2
11322073603,5
11322076605,5
11322080202,4
11322080203,6
10019003502,7
10019004902,1
10019010504,5
10019025004,2
10019026403,2
10019027403,4
10019027404,5
10019030703,2
10019031703,5
10019031803,2
10019038406,7
10382016704,5
10382016903,3
10382016904,8
10382017202,5
10382018103,6
10382018703,5
10382019003,6
10382019805,4
10382021603,8
10382025903,6
10382034303,7
10344026004,7
10344029604,0
10344039403,8
10344045204,2
10344049004,0
10172037205,9
11083006603,5
11083012107,8
11083019604,5
11083022305,3
11083033704,5
11083034806,5
11083035904,5
11083036006,5
11083037804,4
11083043603,0
11083049907,3
10743001504,5
10743004804,0
10743005504,5
10743006507,5
10743015203,8
10743015204,8
10743022604,3
10743022804,7
10743022805,8
10743042505,5
11352000103,5
11352033803,8
11352036103,1
11352036104,9
11352040903,4
11352041505,8
11352042204,2
11352042805,5
11352043003,7
11352050705,1
11352050903,5
10449000604,9
10449005104,2
10449009105,7
10449011803,9
10449011804,9
10449012704,7
10449012705,7
10449016004,5
10449017002,0
10449029705,9
10449029805,4
10449036903,8
10934002403,4
10934024602,0
10934029006,9
10934029007,9
10934037407,9
10934038503,2
10934043202,9
10934047707,8
10934050303,8
10934053304,3
10934053403,8
10254001003,5
10254005502,9
10254005503,2
10254010904,5
10254021105,3
10254021903,7
10254023403,4
10254023504,7
10254028107,1
10254028108,2
10254029703,2
10254032104,4
10440001204,9
10440003004,8
10440003005,2
10440003903,8
10440006402,9
10440011202,5
10440011203,5
10440022802,5
10440035405,9
10440036205,5
10440050905,9
10440055504,5
11194003602,5
11194006503,5
11194017203,5
11194024803,7
11194031103,2
11194031603,0
11194032704,3
11194033603,8
11194033604,7
11194037603,8
11194040404,5
10907009303,0
10907009304,0
10907030602,2
10907035804,3
10907035903,0
10907037404,8
10907037508,8
10907040003,3
10907043003,3
10907044104,9
10907046904,1
10080002503,4
10080003303,5
10080006104,7
10080007904,2
10080009805,4
10080010704,3
10080017203,9
10080018407,5
10080031403,8
10080039204,5
11023000602,5
11023008703,1
11023014204,2
11023015103,8
11023039004,5
11023042105,2
11023043504,1
11023048804,9
11023055403,2
11023055404,1
11023057603,0
11050009603,0
11050013003,2
11050029802,8
11050031302,2
11050039203,7
11050039204,4
11050042202,5
11050043303,7
11050050603,2
11050054103,0
11050056103,9
10943000802,9
10943001703,5
10943001805,3
10943023204,5
10943023205,4
10943040005,2
10865005205,5
10865005504,5
10865014303,2
10865022504,9
10865023005,5
10865025908,6
10865028204,5
10865048905,7
10865057202,5
10865059403,2
10001000105,0
10001005904,5
10001011103,4
10001015509,8
10001018004,9
10001028103,0
10001031303,0
10001031304,0
10001035405,2
10001037302,8
10001037304,5
10001038803,0
10001038804,2
10642040403,3
10642040404,3
10642056002,7
10642058304,1
10642067804,0
10642074303,4
10642074403,2
10642074404,5
10642094907,3
10642096103,4
10642114904,3
10642127008,5
11117001203,5
11117010904,7
11117011502,3
11117019202,5
11117020903,1
11117021402,8
11117023508,7
11117023509,7
11117025302,5
11117026102,1
10626018305,1
10626019402,8
10626019502,1
10626021502,5
10626021503,2
10626021604,5
10626027106,8
10626037804,1
10626040104,6
10626041103,1
10626041204,5
10015005605,4
10015006003,5
10015006502,5
10015006503,2
10015023302,6
10015023303,7
10015027202,7
10015032702,4
10015032703,1
10015033703,7
10015035402,8
10015035403,2
10015038403,5
10015040702,3
11235003902,2
11235040502,8
11235040804,1
11235049803,3
11235061102,5
11235073002,8
11235073003,8
11235074902,9
11235076106,7
11235078102,0
11235080902,8
11225005303,7
11225016903,4
11225017203,1
11225025202,1
11225025302,7
11225028902,5
11225028903,2
11225035403,7
11225043304,7
11225044102,0
11225046102,1
10011003003,8
10011004203,5
10011004305,2
10011007007,5
10011008402,5
10533000106,4
10533000204,5
10533001105,0
10533001905,7
10533004203,5
10533006204,8
10533024403,2
10533026605,2
10533028707,2
10533043304,8
10183002708,5
10183002709,1
10183008204,7
10183010908,4
10183011703,4
10183011903,0
10183021406,8
10183024404,0
10183026705,7
10183027805,6
10183028609,4
10183028610,5
10971005306,0
10971007004,5
10971007204,9
10971011307,4
10971012403,2
10971017406,8
10971020203,5
10971020905,4
10971027204,9
10971032404,4
10152009805,1
10152025105,5
10152034804,5
10152035304,7
10152037304,2
10152037404,0
10152046305,5
10152046404,2
10152047504,5
10152048503,2
11247002303,5
11247002404,3
11247004006,3
11247008303,8
11247013703,4
11247015403,5
11247017703,7
11247017704,8
11247019503,3
11247019506,5
11247022003,8
11247022903,3
11333034003,7
11333034102,2
11333035203,7
11333045003,5
11333045004,5
11333052003,8
11333054904,3
11333055006,8
11333057202,5
11333058003,5
11333058204,2
10195000404,5
10195000503,1
10195000504,4
10195020503,7
10195020603,8
10195028703,5
10195028704,2
10195030703,7
10195030805,3
10195030806,2
10195031903,0
10195031904,2
10195032903,8
10195033703,5
11319000903,2
11319064803,1
11319066904,4
11319068005,8
11319072004,5
11319074003,4
11319077406,2
11319079005,0
11319084103,3
11319085103,2
11291001704,5
11291008304,5
11291008404,5
11291013603,5
11291014503,5
11291016804,5
11291018503,5
11291018603,5
11291035604,2
11291038203,5
10156003003,6
10156003004,6
10156008002,2
10156012602,2
10156016704,0
10156019302,4
10156021102,2
10156021502,2
10538001103,3
10538001104,1
10538003305,0
10538006103,8
10538016402,8
10538035404,5
10538037204,7
10538039503,5
10538040203,0
10538041203,6
10538043503,8
11147003605,5
11147003704,5
11147004305,8
11147004404,8
11147006304,5
11147007206,8
11147008003,3
11147014504,8
11147016003,7
11147016103,7
11147016104,7
10997000204,0
10997000205,7
10997002702,1
10997002703,4
10997006905,8
10997008203,2
10997008406,5
10997012205,5
10997012304,5
10997013603,5
10997013604,5
10997023005,0
10997028104,5
10998005702,5
10998013002,4
10998013203,5
10998013403,4
10998016502,2
10998021602,1
10998026602,2
10998028703,2
10998030702,2
10998035403,5
11282001403,6
11282006502,5
11282006503,5
11282007405,7
11282008602,7
11282009902,4
11282010803,0
11282011805,3
11282017602,5
11282024705,5
11282029204,0
11092002203,5
11092003504,9
11092009403,8
11092012605,3
11092012705,5
11092013203,5
11092017604,5
11092020203,6
11092020204,8
11092022803,5
11092024505,0
10095004103,4
10095009502,5
10095017702,5
10095017802,2
10095017803,5
10095021902,2
10095027002,9
10095028502,3
10095029604,4
10095033802,7
10095034002,9
10032009204,4
10032013909,7
10032015403,7
10032015404,7
10032015405,7
10032021404,9
10032023404,5
10032030404,9
10032038803,0
10032066203,4
10032072105,7
10032075702,7
11201002002,4
11201006503,5
11201013102,0
11201020302,6
11201020303,5
11201024202,2
11201024203,4
11201025602,0
11201028802,8
11201031102,5
11201037102,7
11201042603,5
10595000102,2
10595001402,8
10595002302,8
10595003302,1
10595003303,1
10595006502,9
10595014802,5
10595018802,0
10595020002,5
10595025702,0
10595029802,3
11084001902,7
11084002102,8
11084002802,5
11084016702,2
11084016703,5
11084016902,5
11084017602,7
11084018002,8
11084018202,6
10425001202,8
10425001302,4
10425004202,2
10425006303,7
10425006304,2
10425006402,2
10425008302,7
10425031302,2
10425031303,7
10425035202,5
10425035203,5
10425035204,5
10425037602,7
10425040202,4
10437001402,5
10437006002,8
10437006402,2
10437012002,2
10437012402,8
10437013202,8
10437013203,5
10437013302,5
10437017702,5
10437018102,2
10437027102,7
11033000102,6
11033005503,5
11033005702,9
11033005703,8
11033010805,2
11033014802,2
11033015802,6
11033015903,8
11033020303,9
11033020504,5
11033026203,1
11033026204,6
11033029504,4
10967002104,8
10967002202,4
10967018202,2
10967019303,2
10967020702,7
10967020703,7
10967022103,5
10967024002,4
10967025202,5
10967028202,5
10967030102,8
11344000402,8
11344002402,2
11344002502,5
11344002604,0
11344002702,2
11344003602,7
11344004602,5
11344004603,2
11344006502,4
11344010002,5
11344024102,5
10068003904,9
10068009103,5
10068019103,5
10068019104,2
10068019807,1
10068020703,0
10068022304,7
10068023204,5
10068030505,9
10068031404,3
10068037203,5
11233001202,4
11233001203,6
11233019502,4
11233025102,5
11233038202,2
11233039903,5
11233046702,2
11233049302,1
11233049402,6
11233050502,1
11233050503,6
11233050602,4
11068010206,0
11068011804,8
11068011906,5
11068011907,5
11068018704,1
11068022806,8
11068023908,8
11068023909,8
11068024004,8
11068024104,5
11068025907,5
11068029706,9
11027001706,3
11027001803,9
11027001804,8
11027002504,9
11027002703,7
11027002806,8
11027005406,8
11027006305,2
11027007305,3
11027014002,7
11027014405,9
11327003105,0
11327025303,7
10722012903,9
10722015505,3
10722020607,5
10722027307,8
10145002309,5
10145002310,2
10145005403,7
10145007606,3
10145008205,3
10145008403,5
10145010103,8
10145012203,5
10145019103,5
10145022103,5
10145022204,3
11375000305,9
11375001104,9
11375001404,7
11375001405,5
11375003903,5
11375005704,2
11375014903,3
11375025404,3
11375029003,5
11375030503,8
11375030504,8
11375030506,2
11375036703,9
11375036704,8
11375036705,2
11206011604,5
11206014205,2
11206022705,2
11206023803,8
11206023804,8
11206024802,2
11206025803,9
11206028104,8
11206028105,5
11206041006,8
11206045203,8
11206050603,9
10435001503,7
10435002703,5
10435004803,5
10435006803,8
10435010903,5
10435013103,3
10435013303,9
10435022303,6
10435026704,5
10435031702,1
10435043303,0
10435044702,3
10947001703,7
10947001704,2
10947009202,5
10947010808,3
10947030303,8
10947030506,5
10947031304,8
10947031305,8
10947038003,8
10947038902,8
10947038903,8
10947038904,8
10947039506,3
10947039903,8
10947039904,8
10428001105,5
10428005202,8
10428005204,8
10428014903,2
10428019704,5
10428019705,5
10428021603,0
10428022605,2
10428032803,8
10428032804,7
10428038503,9
10428038504,5
10428050603,5
10428056303,5
10346002602,9
10346012402,9
10346016102,7
10346016109,4
10346017002,6
10346019202,6
10346020002,9
10346027702,5
10346028302,5
10346028902,8
10346030202,5
11370008504,0
11370039203,7
10954000802,7
10954000805,7
10954002402,7
10954002403,7
10954005203,5
10954005204,7
10954006402,7
10954007204,4
10954010902,2
10954011002,5
10954025102,0
10954026802,7
10954033102,2
10004002202,8
10004009002,6
10004010002,3
10004012002,6
10004013002,1
10004013003,8
10004013004,2
10004013102,8
10004015002,4
10004017002,5
10004020802,3
10004026102,8
10004026103,0
11192001303,7
11192004303,1
11192004704,8
11192005703,0
11192005802,3
11192005902,4
11192005904,0
11192008104,7
11192008403,1
11192009003,2
11192009004,3
11192016803,0
10471000302,2
10471009402,7
10471012602,5
10471013602,2
10471014402,5
10471014403,5
10471014404,5
10471016302,2
10471018402,5
10471025402,4
10471032902,3
10471033002,5
10013004302,2
10013008102,5
10013017202,5
10013017203,2
10013018502,1
10013019702,1
10013019703,7
10013019704,7
10013019705,7
10013021502,4
10013030702,5
10013030902,1
10013030903,1
10013031903,5
10013032602,6
11078000102,5
11078002903,2
11078003302,8
11078003403,9
11078008002,8
11078008102,3
11078011302,8
11078012902,4
11078022102,7
11078022104,0
11078022202,7
10656003403,2
10656004302,5
10656005502,8
10656005702,5
10656009102,7
10656009202,5
10656014902,5
10656022002,5
10656027402,5
10656028602,2
11150003703,4
11150003802,5
11150003803,0
11150003804,2
11150004003,5
11150004102,5
11150004602,1
11150004603,5
11150004702,8
11150004902,0
11150015602,0
11150015603,5
11150018702,8
11150023402,2
10007002202,5
10007009702,9
10007009902,9
10007010002,0
10007015002,7
10007027702,7
10007031402,5
10007032504,5
10007036702,3
10007036802,5
10622003302,8
10622005602,8
10622011402,2
10622016502,4
10622019402,0
10622025802,0
10622028102,5
10622029602,0
10622035402,3
10622040202,2
10399007405,3
10399007504,5
10399009504,3
10399010105,2
10399010203,9
10399010806,3
10399010807,1
10399011605,9
10399011705,2
10399013104,8
10399031207,8
10399032204,5
11037003403,2
11037012904,5
11037014003,8
11037018704,4
11037026106,2
11037028502,7
11037031006,8
11037038503,1
11037045803,5
11037049302,8
10527002502,9
10527012202,0
10527024702,8
10527028102,5
10527029502,8
10527033305,8
10527036802,0
10527040602,4
10527050604,3
10527053402,1
10621001903,7
10621002004,3
10621008103,7
10621008203,0
10621011403,3
10621014804,4
10621016504,5
10621016803,8
10621024604,9
10621024605,8
10621024804,8
10617000302,2
10617001302,5
10617001402,7
10617002302,0
10617003602,5
10617003703,0
10617005602,9
10617007502,7
10617007503,7
10617007902,6
10617008002,1
10303005002,1
10303006902,2
10303008402,5
10303011402,5
10303012502,0
10303014602,1
10303020102,3
10303024702,5
10303025902,2
10303027602,5
10423004402,3
10423005502,5
10423005602,4
10423006802,4
10616000902,7
10616003703,7
10616011602,5
10616013602,6
10616018703,6
10616019302,6
10616022203,5
10616022402,4
10616026102,5
10616028602,7
10616028702,6
10567002202,6
10567003903,5
10567006102,0
10567007202,4
10567010702,7
10567012603,5
10567018602,7
10567025002,2
10567030202,7
10567032403,1
11059001203,0
11059007604,9
11059007702,2
11059008004,6
11059010803,6
11059011803,1
11059017904,3
11059019804,2
11059020003,2
11059020105,2
11059022102,5
11059024706,9
11237001303,2
11237001503,0
11237005504,2
11237005603,0
11237006804,6
11237008302,0
11237009503,9
11237009702,4
11237010304,5
11237011602,2
11237011603,2
11093000803,6
11093001002,6
11093003202,2
11093003303,2
11093003403,0
11093005902,0
11093006702,4
11093017303,0
11093017503,0
11093017903,5
10729001202,2
10729003502,3
10729009702,1
10729009802,4
10729012102,9
10729013202,5
10729018702,8
10729021602,8
10729029802,7
10729031502,5
10510004002,2
10510004102,6
10510005102,6
10510008402,1
10510012002,6
10510015802,6
10510019702,2
10510021702,5
10510024002,0
10710003002,2
10710015602,4
10710031802,1
10710032102,0
10710033602,7
10710033702,6
10710050302,6
10710054102,7
10710064302,4
10710064702,2
10034000104,9
10034000107,6
10034000108,2
10034002103,2
10034005303,2
10034008303,8
10034008304,6
10034014902,5
10034016003,6
10034016802,2
10034019702,4
10034019703,9
10034024304,9
10034030702,4
10034030703,7
10034030803,9
11184008705,3
11184010903,5
11184012604,3
11184014003,5
11184016802,9
11184019203,9
11184027504,4
11184034204,7
11184035602,5
11184037203,6
10871000102,5
10871000302,2
10871002502,4
10871004503,0
10871023602,5
10871026502,8
10871026503,0
10871027502,2
10871027602,8
10871030802,8
10871038203,2
10871038204,2
10871038503,8
10838002903,4
10838003002,4
10838004102,6
10838004103,6
10838010703,5
10838013102,9
10838013902,0
10838022702,2
10838023702,7
10838026802,8
10838027602,3
10838029002,3
10846000102,7
10846003102,4
10846005002,7
10846011402,0
10846011903,6
10846012902,5
10846014602,4
10846014603,6
10846017502,2
10846019102,6
10846021202,2
10330005604,2
10330006403,2
10330006503,0
10330006603,0
10330007803,0
10330008004,8
10330010703,2
10330012403,4
10330015103,8
10330015104,4
10330018303,0
11061004302,4
11061006203,4
11061007602,7
11061008403,9
11061009403,5
11061013303,6
11061029903,2
11061039103,7
11061047903,6
11061050803,7
11086000204,6
11086000303,7
11086001103,8
11086007602,6
11086011602,6
11086015002,4
11086018403,9
11086018802,7
11086019402,7
11086024002,9
11086025003,0
11086025102,6
11086026503,5
11086026603,1
11086030103,6
11086031202,6
11268001203,8
11268004102,2
11268004202,2
11268004402,7
11268013203,1
11268030905,2
11268032203,8
11268032302,0
11268033802,5
11268034405,0
11268035102,4
11268035103,6
10129002304,0
10129002402,3
10129004603,0
10129007003,8
10129012103,4
10129016003,7
10129016204,4
10129034802,4
10129042704,7
10129048103,6
10129056403,1
10129056404,1
11253000105,0
11253002403,0
11253010303,4
11253012303,1
11253014604,2
11253014703,5
11253014905,7
11253017303,4
11253024303,4
11253025503,5
10302003302,7
10302009402,2
10302010903,6
10302011002,7
10302013602,7
10302015502,7
10302019603,5
10302023703,7
10302027602,7
10302028802,7
10094002002,0
10094010002,1
10094016803,6
10094016902,7
10094017102,7
10094023002,6
10094026802,7
10094027303,7
10094029303,2
10094029603,5
10094035402,0
10094035702,7
10927000305,0
10927002503,1
10927002602,2
10927003406,2
10927003407,2
10927006303,0
10927018404,1
10927023404,7
10927023703,0
10927027204,4
10927032103,4
10927032403,1
10783000602,3
10783004002,9
10783006502,7
10783006503,7
10783009402,5
10783022904,5
10783029203,2
10783030303,9
10783031503,4
10783033803,2
10783036503,9
10565001004,4
10565001103,2
10565001203,9
10565005303,5
10565009003,4
10565013503,5
10565039303,2
10565040603,0
10565041203,0
10565045803,7
10769002004,7
10769002103,5
10769002203,6
10769004404,2
10769016804,2
11019000905,3
11019002703,2
11019002803,9
11019015003,7
11019015103,0
11019019803,0
11019019804,0
11019023605,3
11019024105,6
11019024804,8
11019033603,2
10028000102,2
10028000103,2
10028002703,9
10028002803,2
10028008204,6
10028010303,9
10028010404,2
10028013704,8
10028014603,5
10028016504,3
10028023005,8
10950004806,7
10950007905,7
10950007906,0
10950008403,3
10950014904,9
10212000903,5
10212001103,0
10212010802,9
10212010803,1
10212010804,4
10212011703,0
10212018406,5
10212018604,9
10212020704,9
10212022806,2
10212034502,7
10212035002,8
11125012906,8
11125012907,2
11125018302,5
11125018603,3
11125025903,1
11125025904,0
11125030305,6
11125030504,2
11125031404,8
11125033403,5
11125034004,5
11125035203,2
10443001703,7
10443009902,9
10443010404,1
10443010405,1
10443023904,7
10443029603,7
10443045402,4
10443047203,0
10443051203,7
10443053903,0
10443054003,5
10270000105,0
10270001103,2
10270011403,2
10270013203,0
10270013204,0
10270018005,3
10270025102,9
10270026603,2
10270031104,4
10270035503,1
10270040603,5
11025001304,0
11025002503,5
11025003204,9
11025009804,8
11025012503,2
11025014905,5
11025015003,9
11025015004,9
11025015005,4
11025016704,0
11025016904,5
11025021103,5
10458009705,0
10458022704,9
10458023604,2
10458023703,4
10458023804,2
10458028806,7
10458028807,0
10458030304,0
10458041204,4
10458047104,3
10458047105,5
10458050706,0
11040000203,4
11040000305,5
11040001303,6
11040003003,0
11040009803,4
11040023604,2
11040024604,3
11040028802,5
11040031903,2
11040513403,0
10115005104,2
10115013204,1
10115021804,3
10115027707,9
10115029303,4
10115031103,5
10115031104,5
10115033904,2
10115041303,2
10115041304,0
10115042003,2
10115044603,0
11148002304,4
11148016303,0
11148018304,8
11148018804,2
11148020105,5
11148021102,7
10962001504,7
10962004005,3
10962004108,2
10962010102,8
10962010103,9
10962012405,2
10962016603,3
10962016604,5
10962016605,5
10962018904,0
10962019003,3
10962019204,3
10962026504,5
10962026505,1
10962026506,2
10494003004,9
10494004104,0
10494006105,2
10494009105,5
10494010903,3
10494019705,2
10494022502,9
10494025103,3
10494027402,0
10494030705,8
10647004704,5
10647019603,0
10647019704,7
10647019705,3
10647019706,2
10647020604,9
10647026903,4
10647028904,4
10647038207,0
10647038208,5
10647043105,0
10647043304,2
10647043805,2
10824005003,8
10824005104,2
10824008904,9
10824009702,3
10824009705,2
10824015803,4
10824018402,3
10824027706,0
10824044803,6
10824048503,6
10824048504,6
10824050302,8
10720000305,0
10720003805,3
10720005005,0
10720010604,2
10720010605,5
10720016302,4
10720020905,2
10720021605,0
10720023005,5
10720031203,2
10720032403,7
10708000503,0
10708001205,9
10708001206,4
10708004703,5
10708005602,5
10708005603,5
10708009003,2
10708012204,2
10708012404,0
10708014904,6
10708020902,8
10708020903,8
10708021703,5
10497001603,2
10497014706,9
10497014902,3
10497014904,1
10497015105,7
10497024103,3
10497031403,9
10497035005,3
10497035102,5
10497035207,8
10497040103,9
10253003303,5
10253007204,0
10253013004,2
10253013006,3
10253013905,8
10253016302,5
10253018906,2
10253029207,7
10253039603,3
10253042103,0
10253044103,3
10633000603,9
10633002104,9
10633006904,3
10633007804,5
10633011503,8
10633011504,8
10633017104,9
10633017205,0
10633019103,4
10633024503,6
10633031006,9
10633031007,9
10633031009,4
10169019903,5
10169019904,5
10169025803,4
10169033203,9
10169038804,5
10169039802,0
10169042604,4
10169043903,3
10169048905,0
10169062404,9
10169064002,5
11162004804,0
11162025504,5
11162033004,8
11162035804,2
11162036303,4
11162039303,4
11162045003,0
11162045004,7
11162045405,1
11162048004,9
11162048203,5
10583001103,9
10583005504,3
10583005804,3
10583010503,2
10583012903,4
10583016503,7
10583016504,4
10583021603,8
10583023803,5
10583023804,5
10583027706,8
10583029605,3
11065014604,8
11065015303,8
11065022706,7
11065036304,2
11065036603,8
11065037305,5
11065037803,8
11065038303,3
11065038804,8
11065042104,4
11109000102,9
11109009504,0
11109010503,9
11109017604,8
11109017605,5
11109017806,5
11109017807,5
11109024603,7
11109026006,5
11109026007,2
11109030004,3
11109041603,5
11109042704,0
10190012503,1
10190022606,8
10190025702,6
10190025703,6
10190026206,9
10190026304,5
10190026305,5
10190027404,9
10190028405,8
10190032603,1
10190033104,9
10190034204,7
10190034205,4
10301005403,2
10301011705,9
10301011805,9
10301013403,9
10301013609,8
10301016004,5
10301016103,5
10301032703,8
10301033503,8
10301045305,8
10142002603,4
10142002604,8
10142002704,5
10142002803,3
10142002804,3
10142010603,9
10142018902,5
10142018903,3
10142022003,5
10142024205,3
10142026303,7
10142032403,3
10142038904,5
10135000702,0
10135000703,3
10135023203,9
10135027804,5
10135029303,7
10135029304,7
10135031503,9
10135040804,0
10135041205,5
10135048604,5
10135048605,9
10135048703,4
10135054003,9
10828003003,3
10828003603,5
10828003704,9
10828011503,8
10828012504,6
10828025502,8
10828028906,9
10828046105,8
10828049505,6
10828054505,2
10327001603,2
10327009505,8
10327009605,5
10327010603,2
10327017503,4
10327017504,9
10327019004,5
10327096103,9
10327099803,9
10327101603,8
10327112907,9
10558001303,2
10558004205,7
10558008003,5
10558008106,4
10558009605,3
10558011105,2
10558018803,8
10558019104,2
10558043006,0
10558051505,5
10512002004,9
10512004803,5
10512006305,5
10512006306,2
10512006606,2
10512006703,5
10512013603,8
10512013604,1
10512015303,0
10512017703,2
10512031804,9
10512034704,8
10661033403,5
10661046703,9
10661047603,3
10661052204,2
10661058704,8
10661058904,9
10661060704,7
10661061804,5
10661061805,2
10661062104,5
10661063505,0
10519005704,3
10519007705,3
10519016303,4
10519035106,8
10519035107,2
10519036604,1
10519046904,8
10519049705,5
10519050204,6
10519052803,5
10519052804,5
10519052905,7
10123009504,5
10123009606,2
10123009703,9
10123010403,5
10123010504,8
10123010505,4
10123011903,8
10123014609,8
10123015405,2
10123017905,8
10123079502,8
10196006104,7
10196006505,6
10196007103,5
10196007104,5
10196012004,8
10196031104,5
10196031105,4
10196032205,5
10196034102,3
10196034607,5
10196034608,2
10196037005,2
10196043804,5
10345016804,5
10345025503,8
10345031303,7
10345032405,8
10345035705,8
10345038004,8
10345048404,8
10345049904,5
10345050502,2
10345050503,9
10345053403,2
11311000204,8
11311002102,5
11311002504,8
11311020505,8
11311026703,7
11311026804,5
11311026903,0
11311043903,5
11311046203,5
11311046204,9
11311048702,3
10787003104,4
10787005203,5
10787005506,8
10787006004,3
10787012504,3
10787017104,5
10787023603,2
10787029903,8
10787035504,5
10787035804,8
10787035805,8
10030009307,2
10030012007,5
10030015006,8
10030023504,5
10030024406,8
10030030005,8
10030033103,8
10030034203,8
10030037302,0
10030041406,0
11097000104,0
11097007705,0
11097008002,5
11097008303,2
11097008802,7
11097009003,7
11097009303,8
11097031104,5
11097031205,0
11097031206,7
11097032503,0
11377006104,1
11377006203,1
11377010004,1
11377010903,2
11377014203,1
11377016003,1
11377016004,1
11377034702,2
11377034703,2
11377039503,8
11377039504,4
11377041505,6
11377042402,9
11377042403,0
10127002703,1
10127012805,4
10127013903,1
10127016003,6
10127025206,6
10127028805,6
10127028806,4
10127032703,2
10127035104,6
10127038004,5
10127042405,4
10326020706,6
11271000903,6
11271000904,6
11271002303,6
11271003304,1
11271003404,7
11271007607,6
11271007703,6
11271017603,1
11271018702,8
11271020904,6
11271024103,6
11271024104,6
10556001903,5
10556004903,6
10556005003,6
10556006604,4
10556015702,6
10556017603,1
10556020304,1
10556024203,7
10556024204,7
10556025703,2
10556028603,1
11188002103,7
11188002302,7
11188002903,5
11188004403,8
11188005205,8
11188005402,8
11188005504,9
11188005505,7
11188006704,9
11188008903,8
11188048703,3
10516006004,5
10516018805,8
10516026104,1
10516026203,0
10516029005,8
10516029104,5
10516030004,3
10516035003,3
10516036804,0
10516036805,5
10516040704,3
10294000303,8
10294000703,0
10294022604,3
10294035903,2
10294036303,4
10294054205,8
10294057504,7
10294057505,4
10294059304,8
10294060704,8
10294060805,0
10294922605,8
10294922606,5
11144014704,5
11144016804,3
11144025606,3
11144025607,1
11144025704,3
11144025705,3
11144026804,5
11144029003,5
11144030203,0
11144031104,3
11144038104,3
11144225704,3
11367002002,8
11367002903,8
11367010702,9
11367011605,7
11367018004,5
11367018206,2
11367020705,9
11367024405,0
11367025205,4
11367028502,9
10931003703,2
10931003802,2
10931004202,8
10931005005,3
10931005104,8
10931005204,5
10931021004,7
10931021005,9
10931049105,8
10931051304,5
10931051406,3
10931051407,1
11332003104,3
11332003303,3
11332003702,7
11332005105,7
11332005302,0
11332016902,8
11332035103,5
11332035502,8
11332035503,8
11332038202,8
11332038402,8
11332038403,2
10482006605,4
10482009503,8
10482019103,5
10482027603,9
10482028404,9
10482028604,9
10482029802,9
10482055703,4
10482058602,9
10482058603,9
10482063406,7
10488007303,3
10488007404,5
10488007802,1
10488008703,5
10488009008,3
10488009404,3
10488009405,3
10488010405,2
10488010705,9
10488011603,5
10488012704,7
10387010104,5
10387010105,5
10387011803,5
10387016503,5
10387019902,7
10387019903,7
10387020003,7
10387020105,4
10387021403,8
10387025306,8
10387025902,0
10387030003,0
10619000603,9
10619001002,9
10619001102,2
10619002303,9
10619005903,9
10619005904,9
10619006103,8
10619006203,0
10619010203,0
10619013703,9
10619014303,7
10619018303,9
10388004504,0
10388009003,4
10388014103,8
10388014104,8
10388014204,3
10388014302,5
10388020803,7
10388020903,5
10388022403,8
10388025203,3
10388033104,5
11182004304,3
11182011102,7
11182012107,5
11182013505,2
11182014302,9
11182050702,8
11182051004,5
11182057802,9
11182058405,3
11182058406,8
11182058503,3
11182058504,9
10483004102,3
10483013303,3
10483025103,3
10483025502,6
10483029506,8
10483034102,2
10483034902,8
10483036302,9
10483036303,2
10483036402,8
10483044104,8
10483046102,8
10144034303,5
10144034304,4
10144035103,0
10144038105,4
10144039006,3
10144039203,9
10144040003,3
10144041004,4
10144045803,0
10144046803,0
10144048803,9
11221002203,8
11221002204,5
11221004104,3
11221004205,3
11221005002,6
11221005003,1
11221005004,2
11221008103,8
11221008504,8
11221013003,8
11221014203,9
11221015302,3
11221015303,8
11221015304,2
11221031707,2
11221031708,4
10870001303,5
10870009203,3
10870046403,8
10870048106,8
10870049305,2
10870049405,8
10870050403,5
10870051404,7
10870051504,2
10870051603,5
10928048204,8
10928050003,3
10928050203,8
10928052404,8
10928052705,3
10928052804,5
10928055903,7
10928056703,9
10928060303,7
10928060304,7
10928062504,7
10549034106,8
10549034504,5
10549040204,0
10549045603,0
